Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Italy,,,,,,,,,,,,98.0421524047852,,,,,,,,,,98.5795669555664,,,,,,,,99.2238922119141,,
Jamaica,,,,,,,,,,85.8720779418945,,,,,,,,,,,,,,,,,,,,,,
Jordan,,,,,,,,,,,,,,84.7139205932617,,87.0058135986328,,88.9033126831055,,,89.2077407836914,93.9334564208984,97.3720092773438,,,,,,,,,98.129997253418
Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,,,,,,,,,,99.2899017333984,,,,,,,,,,99.6842880249023,99.7389907836914,,,,,,,,,,99.8000030517578,
Kenya,,,,,,,,,,,77.8929824829102,,,,,,,66.8631210327148,,,,,,,74.0063171386719,,,,,,,
Kyrgyzstan,,,,,,,,,,98.1306304931641,,,,,,,,,,98.9812088012695,,,,,,,,,,99.5,,
Cambodia,,,,,,,,,56.9925003051758,,,,,,64.0509872436523,,,,69.5864105224609,69.109016418457,,,,,71.7817993164062,75.0338668823242,,,,,,
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Korea,,,,,,,,,,,,,,,,,,,97.6186599731445,,,,,,,,,,98.4000015258789,,,
Kuwait,,,,,,74.1487197875977,,,,,,,,,,91.0425033569336,90.8286285400391,91.5034866333008,91.7786483764648,,92.6809387207031,,94.9652481079102,94.3011627197266,,94.4700469970703,,94.8257675170898,94.905158996582,,95.3516998291016,
Lao,,,,,,47.9023590087891,,,,,58.4607009887695,60.9025192260742,,,,63.2269897460938,,,,,,49.7230796813965,,,,79.3910369873047,,,,,,
Lebanon,,,,,,,,,,,,,,,,,,85.9677810668945,,88.0870590209961,,,,,,,,,,93.6100006103516,,
Liberia,,,,,,,,,,,,,,,,,,27.0349102020264,,,,,,,,,,34.0922584533691,,,,
Libya,,,,,63.7000007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,,,,,,,,,,,,89.1357574462891,,,,,89.0913467407227,,89.0734710693359,,89.9586791992188,,,,,,91.4861068725586,90.9707412719727,90.7956008911133,91.5808715820312,91.59765625,91.6362075805664
Lesotho,,,,,,,,,,,92.0464477539062,,,,,,,,,84.9639587402344,,,,,84.9348907470703,,,,,,,
Lithuania,,,,,,,,,,,,99.6479415893555,,,,,,,,,,99.8332366943359,,,,,,,,,,99.8499984741211
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,,,,,,,,,,,99.7097320556641,,,,,,,,,,,99.9079208374023,,,,,,,,,,99.9100036621094
Morocco,,,,,28.7254199981689,,,,,,,,,,39.6195602416992,,,,42.5878486633301,43.9210815429688,,57.6399917602539,59.1306381225586,,53.310920715332,,,,,,,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,95.492301940918,,,,,,,,,,,,,,99.1404190063477,,,,,,,99.5
Madagascar,,,,,,,,,,,65.2785720825195,,,,,54.7542991638184,,,,61.6414108276367,,,68.2833023071289,,,,,,75.0705795288086,,,
Maldives,96.1460113525391,,,,,96.4429779052734,,,,,96.4429779052734,,,,,,98.4298477172852,,,,,,,,98.6916732788086,,98.1147079467773,,,,,98.4100036621094
Mexico,84.9559097290039,,,,,,,,,,88.6820373535156,,88.728630065918,,89.6310195922852,90.2104110717773,89.8345108032227,91.3555526733398,91.45361328125,92.1162490844727,91.8534164428711,92.3382797241211,93.1792373657227,92.903938293457,93.5913391113281,93.4854965209961,93.9685211181641,94.1657562255859,94.6080474853516,,94.4951324462891,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,98.2029800415039,,,,,,,,,,
North Macedonia,,,,,90.9280166625977,,,,,,,,94.0560684204102,,,,,,,,,,96.4000015258789,,,,,,,,,
Mali,,,,,,,,,11.8934297561646,,,,,15.8999996185303,,,18.1909103393555,,,,20.2879295349121,18.9046897888184,,,,22.1958103179932,,,25.7351608276367,,22.0784702301025,
Malta,,,,,,89.2426376342773,,,,,,,,,,93.5042495727539,,,,,,94.7900390625,,,,,,,,,,96.4199981689453
Myanmar,,,,,,,,,,,86.4151763916016,,,,,,,,,,,,,,,,71.8469924926758,,,86.2686080932617,,
Montenegro,,97.7760467529297,,,,,,,,,,,,96.3188705444336,,,,,,,,97.5005111694336,,,,,,,,,,98.5400009155273
Mongolia,,,,,,,,,,,97.5288009643555,,,,,,,,,,98.3366317749023,,,,,,,,,,99.2410888671875,
