Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Barbados,6890.50776616863,6940.53929907664,6758.0950287735,7074.53589148555,7343.97145912442,7409.27076232433,7860.96241040983,8331.11515735655,9415.73973338,9765.18900940659,10076.4652783096,9986.69951421088,10077.2893734874,10311.7231182736,11030.8037774746,12095.2361712651,13015.4016617724,14667.2768889952,14767.1444945473,13934.2506621242,14280.9434589393,13909.8976289424,14181.4851971263,14355.375417063,14373.3213849153,14354.4005462504,14620.6744207924,15074.2765266352,15332.9397528254,15936.7279201949,14427.5489020026,14810.0109491981
Brunei Darussalam,8828.05228123721,10328.6752992628,11069.6968744297,10536.4417896611,10370.1520824935,11706.0019746859,12023.7221773811,11941.8911780013,9834.46953958704,10418.7167400623,11952.8920748819,11709.5947299482,12199.4328181976,13066.5212354538,15181.5935221439,17312.7604580279,19666.293228112,21657.4647734537,25813.6696846326,20726.9895059612,24672.5096865396,30854.483196226,32986.9427123888,32969.1945410304,31088.4987672382,25264.3983187131,23378.5650341536,23966.1571225316,23763.6326785541,24219.1032588216,22442.2846655523,23060.0681318064
Bhutan,423.08300830488,330.122203301261,327.863200368133,333.84226128526,404.008883015543,412.463612872778,431.068628096262,521.753723442914,486.765870663173,496.319798388145,641.033553548456,684.199259492081,745.252207123354,831.024554879619,919.504233074803,1063.28829019665,1153.45438445765,1483.5539427927,1521.64580387497,1495.29670515202,1790.68097493466,2029.2551222896,1991.91329208511,1979.15969485855,2125.80860215769,2186.7590043179,2289.54638043793,2603.99656047069,2610.62262184087,2903.8185992206,2716.07054439837,2937.61750425413
Botswana,2381.51224317511,2483.71278163843,2569.60289180697,2632.05288183767,2269.02898265549,2562.02438664207,2457.61100806497,2592.8113170616,2596.09450982502,2693.42235690692,2727.69040496604,2693.9153473556,2273.50820405722,2866.89288609797,3261.02201050253,3822.44085546097,3742.41608188739,3989.37765846388,3937.96346962396,3789.67688935691,4531.81274325636,5653.8686641689,5226.03499807775,5124.2791733042,5360.08505797226,4548.21146581351,4524.21805166586,4768.26396717475,4821.07067555365,4923.83154291204,4563.26368798803,5061.46917681828
Central African Republic,449.724913307476,417.832455923337,414.171801180332,361.331776411235,236.261806513424,303.901497243435,261.878466279698,240.654449232104,242.953946939753,247.456693731624,219.959769819835,220.884003586737,230.893655977398,259.851518349093,282.256947900977,292.454215719515,314.192473211237,359.455690390187,408.392116903502,416.022967089748,419.941992597789,460.754592165618,468.968384536527,295.71046808909,325.417364322644,293.402626903364,311.426390811675,361.353785201194,382.506700006063,373.058814385527,369.283444486845,391.039615426431
Canada,17207.3431729863,17586.4766020718,16735.0911017312,16170.2099394322,16017.9441570004,16619.9265784073,17002.6998417053,17542.8889604055,16794.2292682291,17868.2000334765,19386.4454096933,18986.1541742674,19536.5327725501,22685.4305431849,26001.6601743292,29228.9716252455,33132.80795831,36533.7630549772,37787.3516242328,32987.1996629015,38679.3328031375,42617.8412643468,43023.425828351,43052.1348373201,41604.0805142026,35365.6940194902,34319.7956533415,36906.1491263904,37836.0080362535,37803.0773229437,34972.7829424493,42000.9134612067
Switzerland,,,,,,40553.4882471773,39111.0151639171,34659.0443080255,35760.7232328344,34989.6158847615,32930.9796571308,32248.5275287195,33733.7929857732,40939.3931930921,45346.7796943141,48033.9817870011,50174.7622880417,51128.2979377903,52789.1402349311,55813.2102235148,63191.0431544726,70650.760298422,68518.9893642797,69446.6309854852,68999.9181134434,66347.4161586484,63668.848941924,63071.2502194762,63208.8270862012,62588.3361826227,62971.4161735291,69631.6582374907
Chile,1853.08903580491,2181.04812175329,2680.84210765501,2886.28763788325,3221.92877920622,4097.932520471,4357.17789822961,4728.67247515905,4583.06318870632,4067.0538656359,4103.7715979396,3767.44564833728,3658.12695694988,3831.86410845203,4580.73669911677,5570.93221392741,6243.95229609145,7053.87734548767,7731.67262220428,7671.38433055761,9546.46584500936,10604.9801641088,11887.515929724,12514.9694089726,11688.2782472184,11281.8130725,11133.0633857155,11819.4918774302,12167.3084458247,11556.4703392788,9756.16144824325,11095.8802840128
China,270.421448030313,289.24436566096,321.187927975785,327.682055205722,411.631753571812,520.405931989244,604.911142155492,666.803369420804,699.729787940221,733.232738780013,798.025383405993,876.871248555301,965.113619143611,1084.07773555835,1246.47151698684,1428.78714461232,1700.97400565712,2168.19688996975,2703.09678898876,3041.78213898148,3487.25899295549,4132.67220088012,4770.26318228205,5239.78513400738,5753.40866780212,6012.71864865345,6078.48522150407,6658.94373473479,7331.85980601051,7470.11381485915,7510.44265569393,9015.34800413676
Cote d'Ivoire,709.382113197661,680.405614548966,708.421672029625,672.900718685257,505.732779835082,656.835994959925,694.517978764483,660.297190322614,703.05198555065,665.291228697378,528.227362860634,531.832914901961,569.534014420639,674.441469043506,740.202407144491,791.377260442003,794.261215256571,904.211136943515,1058.74228432847,1059.67378180524,1070.9502322354,1047.27890876619,1109.57627140383,1260.85337472475,2020.67224732465,1835.53782140925,1846.77296271616,1918.45158706856,2098.23206806775,2079.94948124254,2126.84810035803,2334.27058955257
