Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Honduras,,,,,,,,,,,,80.0110321044922,,,,,,83.5889892578125,,,84.7553634643555,85.1232986450195,85.3555526733398,85.4644165039062,87.1975326538086,87.9068298339844,88.9874801635742,,87.2052383422852,88.5074310302734,,
Croatia,,96.7015533447266,,,,,,,,,,98.1466827392578,,,,,,,,,,,,,,,,,,,,99.4499969482422
Haiti,,,,,,,,,,,,,,58.7439002990723,,,48.6850204467773,,,,,,,,,,61.691349029541,,,,,
Hungary,99.0999984741211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0999984741211
Indonesia,81.5198516845703,,,,,,,,,,,,,,90.3847885131836,,91.9822692871094,,92.1922988891602,92.5817031860352,,92.8119125366211,,,95.1162185668945,95.2179336547852,95.3769683837891,,95.658561706543,,95.9990081787109,
India,,48.2220687866211,,,,,,,,,,61.0145606994629,,,,,62.7544708251953,,,,,69.3025588989258,,,,,,,,,,
Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,,65.5314025878906,,,,,73.0602493286133,,,,,,77.0,,,82.4412002563477,82.3313217163086,,82.9623031616211,,,,83.6259918212891,84.6268005371094,84.7052383422852,,85.5442504882812,,,,,
Iraq,,,,,,,,,,,74.0522003173828,,,,,,,,,,,,77.1999969482422,,82.1999969482422,,83.3000030517578,85.5999984741211,,,,
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,,,,,,,,,,,,98.416618347168,,,,,,,,,,98.8482818603516,,,,,,,,99.3490982055664,,
Jamaica,,,,,,,,,,79.9201202392578,,,,,,,,,,,,,,,,,,,,,,
Jordan,,,,,,,,,,,,,,89.8923187255859,,91.1307525634766,,92.199577331543,,,92.5510406494141,95.9044494628906,97.8903198242188,,,,,,,,,98.4199981689453
Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,,,,,,,,,,99.5126571655273,,,,,,,,,,99.7324066162109,99.7816314697266,,,,,,,,,,99.8000030517578,
Kenya,,,,,,,,,,,82.2290802001953,,,,,,,72.1570281982422,,,,,,,78.733039855957,,,,,,,
Kyrgyzstan,,,,,,,,,,98.7016067504883,,,,,,,,,,99.2434310913086,,,,,,,,,,99.5999984741211,,
