Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
United Kingdom,41363405438.8264,23244186242.4529,23011210833.6831,19686257926.6485,19561337402.3078,29129258040.8363,32412668835.2522,51311836383.8208,109817612847.493,129891584490.274,164130335444.123,56090924808.7938,89760582753.2235,36011240472.8341,87059621382.2839,252653397148.111,203636431868.244,209514959646.908,253454117907.322,14547108445.0914,66734551294.0913,27012050072.3452,46750789727.7264,54473175400.2415,58890445252.714,45333483122.0899,324813224213.021,125358809934.121,-25055440306.9073,19790761929.1277,157185559299.99,5922252759.15616
Georgia,,,,10000.0,8000000.0,,,242500000.0,265300000.0,82300000.0,131466678.34,109871635.49,160398660.46,334891041.62,492732940.01,453107292.01,1171394522.25,1892093991.1,1602232455.97,660800885.27,920915812.73,1170087549.5,968196197.63,1046562195.15,1836879042.83,1735307118.63,1659824033.37,1930381394.76,1304024907.7,1384177038.92,556279509.11,1278069460.3
Ghana,14800000.0,20000000.0,22500000.0,125000000.0,233000000.0,106500000.0,120000000.0,81800000.0,167400000.0,243700000.0,165900000.0,89320000.0,58930000.0,136751000.0,139270000.0,144970000.0,636010000.0,1383177929.85458,2714916343.69978,2372540000.0,2527350000.0,3247588000.0,3294520000.0,3227000000.0,3363389444.44444,3192320530.7897,3485333369.27964,3254990000.0,2989035000.0,3879831469.7,1875782953.46905,2612789792.55474
Guinea,17860000.0,38770000.0,19690000.0,2720000.0,210000.0,769000.0,23774000.0,17301000.0,17810000.0,63452427.0,9942000.0,1677000.0,30000000.0,78966000.0,97900000.0,105000000.0,125000000.0,385900000.0,381880000.0,91030000.0,,956060000.0,605560000.0,189999.999999999,-73758603.6635933,53272458.4212994,1618447260.26485,577590000.0,352760000.0,44400000.0,176350000.0,197610000.0
Gambia,14119999.9,9270433.33943914,6323269.18631978,10741221.6768598,9716366.67037366,7729249.07225427,10655113.9800558,11666476.0379732,23699999.9,49479999.9,43520000.0,35479999.9,42826999.9,18272720.342347,55526319.4407831,53650280.0190841,82208102.587765,78094820.9585794,70792382.3207138,39447343.7084005,37140887.8131734,36077136.0813735,41183457.7698366,68340322.378848,23014092.0424561,71976051.7034138,69830172.212844,64338516.0351372,81805006.5959045,71083305.8667937,189576190.794227,251822628.807366
Guinea-Bissau,2020000.0,2089999.9,5830000.0,3299999.9,430000.0,40000.0,1030000.0,11479108.8,4407138.2,730876.613,702270.863,395613.596288615,3545253.68893724,4005503.68688217,1915633.35188715,8692468.08975684,17887123.5620828,18770117.49192,6630074.02775762,18890200.0,26240200.0,25024047.388377,6624917.19274534,19639703.7983811,28852727.6882278,18575499.4478127,14221700.0,15691197.9520896,20563818.2174005,71658680.3379902,20989721.6146962,18529723.3545946
Equatorial Guinea,11073778.6647058,41324758.9335023,6018320.15756731,22301675.6350731,16995533.4921224,126924170.672485,376180404.220707,53451528.1,274768116.728,154296173.942,154499589.874,940741215.679,323391507.458,689779766.001,340914468.516,769146185.171,469506014.649,1242731087.265,-793872332.823,1636219625.317,2734000000.0,1975000000.0,985256411.512,582948701.891,167875182.577,233325072.837,53998812.904,304827249.489,396077780.012,452287112.07,410016918.323,459848321.285
Greece,1005000000.0,1135000000.0,1144000000.0,977000000.0,981000000.0,1053000000.0,1058000000.0,984000000.0,71200000.0,82701091.4183123,-8195469.28845516,2001266.56220201,34180546.5370639,1408086698.62351,2147927926.7584,688484256.649083,5411403362.23117,1957124444.19442,5733447473.24928,2766296835.47185,532926980.500431,1092191387.83039,1662090329.838,2945271844.68569,2697339246.05447,1268938505.86333,2698544612.16074,3439131879.75517,4025447788.57703,4999635989.53693,3303648833.22836,6132475888.3553
Grenada,12874074.0740741,15274074.0740741,22581481.4814815,20248148.1481481,19311111.1111111,19977777.7777778,16962962.962963,33500000.0,48685185.1851852,41551851.8518519,57489395.5781315,89573443.4257733,77853769.5825333,99087992.4481011,126368484.200109,81610825.3572085,102721704.256898,165223965.032908,144428158.500629,108699954.353645,55654134.8196244,85923082.6467678,49813748.8307485,130377747.928619,83736824.3611111,154268835.19,109416203.750801,153278369.778148,185990696.386519,208615795.721605,141277504.944757,152223567.1965
Guatemala,47700000.0,90700000.0,94100000.0,142500000.0,65200000.0,75200000.0,76900000.0,631400000.0,1346300000.0,924600000.0,-788600000.0,-936494410.38247,-1016996773.78154,19488617.59936,321400000.0,540000000.0,635300000.0,859200000.0,731386670.0,499821250.0,1102460180.0,876760590.0,1399819890.0,1522143500.0,1407555280.0,1203355080.0,845786560.0,998344470.0,922397870.0,1170758860.0,1004371660.0,3626364530.0
Guyana,7900000.0,12340000.0,146610000.0,69540000.0,106690000.0,74420000.0,59000000.0,52000000.0,44000000.0,46000000.0,67100000.0,56000000.0,43600000.0,26100000.0,30000000.0,76800000.0,102400000.0,152400000.0,178000000.0,164000000.0,198000000.0,246800000.0,277910000.0,200558390.0,237750048.55,137700000.0,162654036.352959,327343651.21783,1180405596.06866,1695179887.0,1294482521.17088,2236503735.22896
Hong Kong,3275072298.1,1020860062.6,3887467095.7,6929625914.8,7827938820.5,6213362503.5,10460173705.3,11368147926.4,13939361335.8582,25355410569.0154,70495739305.8458,31291719644.6149,6747855220.81764,18567357065.233,22194238604.966,40963127270.6954,44901793968.8764,62121011424.0703,67035187587.6672,54275707074.2543,82709142976.2978,96135081265.0953,74887135901.3219,76857453417.8737,129847455921.475,181047431127.246,133259182324.997,125716724339.795,97036255478.9459,58299361094.7774,117452284750.967,137191251277.419
Honduras,43500000.0,52100000.0,47600000.0,26700000.0,34800000.0,50000000.0,90900000.0,121500000.0,99000000.0,237300000.0,349978000.0,309826700.0,287314900.0,390166272.910663,592120092.945897,601059572.180071,717591908.177828,966926354.327952,1200798087.04613,494497450.521718,607376418.071288,1042571020.7703,1081346795.58822,1069029263.15978,1704790710.03868,1316679827.33597,1147030449.99683,949955941.517779,1442587576.2096,955095297.980428,236016866.159636,800315953.182343
Croatia,,,13000000.0,144186480.153655,114440874.376863,108053139.664729,492528182.656309,596514805.246476,1004077219.78391,1454741833.64146,1015069996.97348,1036758145.87206,980784304.813265,1846434012.04769,1314179917.33292,1814728743.16264,3346611893.3292,4645807617.35418,5249620116.02881,3069599255.91982,1545050408.33734,1248979435.63125,1465100044.52763,959210069.343585,3180984833.00284,33194697.0152372,437265723.850134,449635784.225459,1312177885.50368,3939470164.85387,1251530441.93919,4680375500.28859
Haiti,8000000.0,-1800000.0,-2200000.0,-2800000.0,-2799999.9,7400000.0,4100000.0,4000000.0,10760000.0,30000000.0,13250000.0,4400000.0,5700000.0,13800000.0,5900000.0,26000000.0,160600000.0,74500000.0,29800000.0,55470000.0,178000000.0,119000000.0,156000000.0,161918586.25,99000000.0,105680000.0,104900000.0,374860000.0,105000000.0,75000000.0,25000000.0,51299000.0
Hungary,553808999.9,1462141210.2598,1479165393.92739,2349715110.57644,1144083870.1178,4804151332.43276,3288936448.51943,4164123319.5914,3261654749.79361,3384965975.25316,2747712559.81382,4058819560.69834,3643428379.51995,4157510420.33352,4538099567.15789,27489690204.0215,18678720024.6862,70631297038.9164,75107772943.2045,-2792080129.12211,-20770280260.78,10740966550.9834,10815928328.3018,-3586600504.51759,13060104658.7999,-5266437314.96472,69681210262.328,-12133055292.6452,-64364899191.4145,98463475064.6401,167562393060.982,31686491875.6975
Indonesia,1093000000.0,1482000000.0,1777000000.0,2004000000.0,2109000000.0,4346000000.0,6194000000.0,4677000000.0,-240800000.0,-1865620963.49087,-4550355285.71428,-2977391857.14286,145085548.722222,-596923827.786241,1896082770.0,8336257207.64285,4914201435.40071,6928480000.0,9318453649.82664,4877369178.43651,15292009410.5099,20564938226.7185,21200778607.8727,23281742361.5305,25120732059.5134,19779127976.9576,4541713739.23769,20510310832.4469,18909826043.5105,24993551748.0098,19175077747.8077,21213080329.8583
India,236690000.0,73537638.3885329,276512438.973893,550370024.929383,973271468.722874,2143628110.28392,2426057021.91092,3577330042.34586,2634651657.77141,2168591054.37924,3584217307.18756,5128093561.62688,5208967106.27894,3681984671.43429,5429250989.85717,7269407225.61438,20029119267.1396,25227740886.6819,43406277075.8109,35581372929.6642,27396885033.7839,36498654597.8589,23995685014.2142,28153031270.3203,34576643694.1383,44009492129.5319,44458571545.798,39966091358.7384,42117450737.2644,50610647353.5912,64362364994.3754,44727277562.881
Ireland,621910999.9,1361667999.9,1458175000.0,1077890000.0,856979000.0,1442925000.0,2617483000.0,2028797815.385,8862216910.747,18210641713.908,25779436152.57,9650920349.706,29323796527.222,22781292817.206,-10607612697.348,47001243614.0878,22070063905.1011,59934755383.4486,23287686335.9747,53974309647.0524,37748455283.6937,23699352432.596,58090414122.9928,70811172728.4365,97382259038.5326,237060224928.863,102915688042.276,58300808407.7828,67361732390.1091,-46633226471.2905,28197148646.511,91830318557.2168
Iran,-361949999.9,22590000.0,8500000.0,207550000.0,2000000.0,17000000.0,26000000.0,53000000.0,24000000.0,35000000.0,39000000.0,408118760.0,3519380360.0,2877481499.9,3037299840.0,2889191670.0,2317538500.0,2017791750.0,1979988010.0,2983421910.0,3648972409.9,4276718689.9,4661734400.0,3049945000.0,2105494000.0,2050000000.0,3372000000.0,5019000000.0,2373000000.0,1508000000.0,1342000000.0,1425000000.0
Iraq,-6809999.9,7685999.9,93000.0,803000.0,-30000.0,,-1994000.0,1153000.0,7387999.9,,-32000.0,-6655999.9,-326000.0,1000000000.0,300000000.0,515300000.0,383000000.0,971800000.0,1855700000.0,1598300000.0,1396200000.0,2082000000.0,3400000000.0,-2335300000.0,-10176400000.0,-7574200000.0,-6255900000.0,-5032400000.0,-4885100000.0,-3075600000.0,-2859100000.0,-2637300000.0
Iceland,-4803187.83042594,-18436099.0772239,8648079.00261276,-1174.96544936253,2394198.45398918,-9309003.2336037,83381484.1223949,148012830.038199,154082591.966407,66639312.8881673,155160734.106047,163445772.282048,91905493.0570106,335355205.005774,755317000.399857,3093680067.57088,3876554983.10737,6872169567.20657,1203686964.67602,63588140.7547116,256982201.688046,1106958185.40328,1024164328.08698,472607545.774898,766775539.042214,1145767444.82301,-1066286957.46864,-6999892980.93709,-622718386.260034,-556463720.652854,-878458464.586911,465792586.906982
Israel,151000000.0,345600000.0,588500000.0,604900000.0,441600000.0,1350300000.0,1397100000.0,1633800000.0,1737400000.0,4150000000.0,8047500000.0,1771300000.0,1582500000.0,3322000000.0,2946900000.0,4818400000.0,14395500000.0,8798100000.0,10274200000.0,4606900000.0,6984700000.0,8653000000.0,9017300000.0,11842200000.0,6048900000.0,11336200000.0,11988000000.0,16892500000.0,21514500000.0,17362500000.0,20968700000.0,18949900000.0
Italy,6440765876.2042,2403349144.16848,3118551014.86546,3738910087.76316,2208555822.67644,4843882770.49676,3548937154.07852,3687266505.51482,2640065101.35419,6941768225.12833,13172981900.3999,14878086498.8458,17239360004.8835,19572886733.5722,20100742901.8037,36762073074.939,56995485107.0101,65975535145.4856,-9501579210.46569,16607196344.8457,9930501390.90892,34465481829.5317,34901033.0149755,19531411961.8185,17032744039.0433,13303439230.2377,25656663794.7916,11138429977.1854,44249715319.1484,35760550299.4853,-17050399620.8673,24902365870.5628
Jamaica,137900000.0,133200000.0,142400000.0,77900000.0,79000000.0,101800000.0,135700000.0,155700000.0,322100000.0,474700000.0,419600000.0,576500000.0,443800000.0,683500000.0,559365888.026738,637901995.872958,842342788.336148,811902426.322257,1376602630.06182,485164640.147181,185775630.598887,172757165.409787,413333448.071632,544747561.767059,582148741.614112,924977863.710038,927976718.982491,888835228.478601,774620603.11409,665415555.002522,265100553.561347,320480000.0
Jordan,37646775.3107837,-11887398.0426124,40722566.9809784,-33548530.1487943,2854731.793423,13308089.2065636,15514809.5909732,360930888.575458,310014104.372356,157968970.380818,913258110.014104,273628171.251894,238222874.679327,546967559.943583,936812411.847673,1984485190.40903,3544005641.74894,2622144778.84372,2826744496.33301,2413098591.5493,1688394366.19718,1486056338.02817,1548450704.22535,1946597204.0421,2178450704.22535,1600281690.14085,1552957746.47887,2029718309.85915,954929577.464789,729718309.859155,760281690.140845,621830985.915493
Japan,1806039007.68,1284268820.477,2755603982.598,210435439.486,888384470.883,41463072.35,-38203596.3353635,2486935040.42281,2512021924.4741,14780510030.7061,10688168325.6084,4926033619.18462,11557373873.9419,8771535612.31506,7527948175.22325,5459618342.94079,-2396909736.30508,21631204435.6847,24624845329.5648,12226471578.7439,7440979284.16286,-850717035.068239,546962692.190728,10648441636.2071,19752249424.0871,5252218412.39172,40954181468.5533,18802251208.1069,25289367857.8518,39960544340.0141,62584719398.0912,35204421198.8925
Kazakhstan,,,100000000.0,1271400000.0,659700000.0,964200000.0,1137000000.0,1321400000.0,1151400000.0,1587000000.0,1370521199.1464,2816823050.0,2588491060.0,2483253230.0,5615262947.0,2546065710.0,7611168450.0,11972842988.7618,16818890680.0,14275888207.0145,7456117901.08145,13760291528.5034,13648134373.8439,10011293285.3074,7308112644.25121,6577824049.679,17223789547.9215,4757396810.52606,353291554.55809,3730856270.68398,7205989084.29,4566688865.49
Kenya,57081096.1781558,18830976.8357173,6363133.1446811,145655517.114549,7432412.60236849,42289248.4582554,108672931.624341,62096809.7799305,26548245.9700464,51953455.9539555,110904550.399762,5302622.93940566,27618447.058206,81738242.6366213,46063931.4543862,21211685.395223,50674725.1830696,729044146.04372,95585680.233444,116257608.986359,178064606.752108,1450474757.0818,1380173661.94265,1118825000.19331,820937598.36054,619724465.016411,469533310.683932,1346085345.21692,767761506.730644,469940266.776669,426305189.425793,463348935.675033
Kyrgyzstan,,,,10000000.0,38178000.0,96090000.0,47238000.0,83820000.0,109228485.0,44412800.0,-2360124.96095706,5006732.8770432,4661963.54471303,45544627.8,175458810.076826,42565248.3,182022902.5,207919477.6,376992152.1,189377400.0,472768300.0,685760800.0,260927500.0,612016900.0,343010700.0,1144054000.0,619220700.0,-107212800.0,144222600.0,403865100.0,-401518600.0,226205400.0
Cambodia,,,33000000.0,54124000.0,68900000.0,150800000.0,293600000.0,203700000.0,115871733.049309,102225822.011716,118308566.310881,146481995.063845,130956363.872694,81580650.5580651,131416229.281784,379180190.600283,483209382.712787,867288538.643543,815180217.958376,928393617.348897,1404315448.8853,1538883424.90021,1988102944.64495,2068470774.00468,1853471158.09921,1822804151.25712,2475915853.65763,2788084321.65816,3212633447.0447,3663032999.47048,3624644990.13295,3483461605.65372
Kiribati,299752.548026758,427651.416059779,406859.823082074,-769774.77967577,431365.11828117,387685.967,538400.059,512104.974,439745.45,451627.472,721810.265,-273476.291,249788.108,670758.929,1953667.88,2606016.174,568432.866937296,1153044.68975732,-1267679.26219092,4995548.97813979,-6602470.86768583,-348737.579186123,-2385943.8195343,838137.953237839,2632144.43660902,-819824.352875235,1806963.91645454,784797.254894666,-1144364.71702219,-558280.50228304,2624092.83886645,1031375.96193946
Saint Kitts and Nevis,48785185.1851852,21448148.1481481,12529629.6296296,13759259.2592593,15348148.1481481,20470370.3703704,35174074.0740741,19670370.3703704,31925925.9259259,57737037.037037,86171497.7289418,83560099.5490107,75728571.8527133,75511019.0749648,45998927.3890752,54183295.7078141,100518806.407185,125639552.910682,149760827.747706,133668978.788777,123013536.407214,88510971.8472674,113741914.670389,144187233.020451,156658594.131776,128276604.8004,121415245.51415,48026116.1448074,40051767.2143363,62459225.9773156,2838723.0778781,23931799.2500732
South Korea,1045600000.0,1455200000.0,1001600000.0,832300000.0,1136600000.0,2487100000.0,2782600000.0,3301100000.0,5989200000.0,10726300000.0,11509400000.0,6522300000.0,5475100000.0,7010000000.0,13294400000.0,13643200000.0,9161900000.0,8826900000.0,11187500000.0,9021900000.0,9497400000.0,9773000000.0,9495900000.0,12766600000.0,9273600000.0,4104100000.0,12104300000.0,17912900000.0,12182600000.0,9634300000.0,8764900000.0,22060400000.0
Kuwait,5599999.9,800000.0,35299999.9,13252097.973,1519181869.02587,6701341.17431204,347351454.621611,19779208.9756995,59063714.1284736,72269842.4517434,16299834.3665165,-111516284.529561,3619441.97735906,-67111499.338334,23752969.1211401,233904109.589041,121305596.280329,111535690.174729,-5951752.85941426,1113588046.64934,1304627500.01185,3259067552.4562,2872588962.21562,1433630444.12308,485806657.755081,284647623.805362,292026510.202096,113012065.007347,-21377568.8207293,515617569.386937,-558055522.567383,-272335307.098366
Lao,6000000.0,6900000.0,7800000.0,29900000.0,59200000.0,95100000.0,159800000.0,91000000.0,45900000.0,78900000.0,33890000.0,23904284.1333334,4451297.0311068,19484000.8001107,16917263.0,27720000.0,187310641.0,323520000.0,227770000.0,318598209.09,278805903.12,300743507.13,617755394.539664,681397257.103792,867646121.708671,1077759914.58895,935296172.783645,1693080810.93877,1358019506.22958,755524124.249368,967706086.202045,1071913715.60885
Lebanon,6450000.0,1629999.9,18460000.0,7400000.0,22559999.9,35000000.0,80000000.0,1799599999.9,1134903120.8,871676542.1,993475000.0,1453906999.9,1335970000.0,2860020313.18819,1898780570.45821,2623502612.40255,2674534372.19901,3375980757.8597,4333045470.38383,4803602660.45614,4279880834.52716,3137050288.4,3111315000.1,2661087127.6,2862509426.6,2159289951.7,2568485071.1,2522409653.4,2658003844.61444,1906392482.4039,1606894721.93483,599778320.747044
Liberia,225240000.0,8410000.0,-10850000.0,-53619999.9,17379999.9,4599999.9,-132130000.0,213819999.9,190310000.0,256259999.9,20800000.0,8300000.0,2799999.9,372220000.0,75351731.6495429,82802111.438061,107856671.533941,131637661.595465,283536077.408015,127803424.522852,2064680994.23868,2086006933.33333,2309981241.25,1998675365.66,501870828.620424,232679832.473779,311699760.322875,247842983.01405,129129754.833293,86681700.4596762,737967946.557703,535582905.542481
Libya,158911104.554973,91903803.1080736,99093118.9194453,58152864.1986836,-72624307.4611704,-88486065.3924703,-111721670.754033,-67915602.7333997,-127894074.619937,-128069471.477123,141000000.0,-133000000.0,145000000.0,143000000.0,357000000.0,1038000000.0,2064000000.0,4689000000.0,4111300000.0,1371000000.0,1784000000.0,,1425000000.0,702000000.0,,,,,,,,603000000.0
Saint Lucia,44785185.1851852,57744444.4444444,40940740.7407407,34162962.962963,32522222.2222222,32751851.8518519,18414814.8148148,47825925.9259259,83396296.2962963,83151851.8518519,96087233.5092607,104822050.834347,99909211.2583796,163844777.42511,121554429.100413,115484418.136258,288917009.217449,202997586.419843,195623250.593938,134978250.841727,174224983.181417,97165774.7066815,117962499.495275,125625100.051193,67259296.1343378,152240176.107529,161613065.584917,89941452.0910667,45522200.8444974,75509997.7940222,99135484.6797378,108895113.14705
Liechtenstein,,,,,,,,,,,19854574737.6898,9389136115.5717,6864257254.8617,17305461701.2587,1845838359.4692,-266949356.7195,44598433611.9441,33538242375.2676,16214866193.267,29934896948.2693,29875940865.4872,26414902947.0333,29482974346.8535,1154916692.2121,9340073894.6221,80400430107.7698,60669833862.7331,38999586460.5875,-87212093508.4059,,,
Sri Lanka,43355119.7231,48349173.7319,122625843.129,194479070.2388,166412940.1008,55995587.566,119874349.6993,430056151.833,193424023.1433,176410171.3141,172941409.8305,171790000.0,196500000.0,228720000.0,232800000.0,272400000.0,479700000.0,603000000.0,752200000.0,404000000.0,477559000.0,955920000.0,941116591.230408,932551317.582881,893628980.287065,679655644.244789,897049375.883533,1372723043.13402,1614044009.22884,743466231.468031,434075668.46642,592289969.90297
Lesotho,16478706.5164182,7989961.08100077,8369826.86670975,15656906.5242142,43269331.9015972,24176205.2719455,29073624.9984809,32679906.4992636,28350686.7933334,22038152.5750662,32403928.0879326,29695245.8764432,28391254.961737,43948139.9839825,55671430.9384429,27438279.6374855,24322286.6909769,75618842.2948835,11009973.0619522,91348357.1137565,9508668.85923675,61173319.2085146,56652703.213515,50427512.809291,94460146.9805725,113220010.397593,79234548.9131339,42168784.1137567,40874071.9300266,35732593.4088113,28001666.9222279,-12372192.4621816
Lithuania,,,10000000.0,30175186.8400218,31304837.6374329,72557500.0,152400000.0,362287500.0,918775000.0,564537500.0,380272500.0,442400000.0,660790497.921648,217398839.893754,879540745.774168,1292550783.57242,2259381844.95682,2601486958.03571,1727292156.14544,-360197700.774579,1102696146.69552,1880811089.20548,677182759.667044,768657971.982437,357323216.168925,1036954105.5948,1177533775.88122,1383731106.4056,1299841764.37371,3434299309.82763,4505744062.33469,2971618905.03105
Luxembourg,,,,,,,,,,,,,4243174364.5,4291105683.19,5179643438.565,4644769483.286,32219534640.547,-29679425809.909,7117112828.213,27255154248.913,39128528763.186,8843156716.781,2824125587.503,23299023839.564,20060313791.134,45432153555.975,17580970091.43,-27369776663.165,-83336482547.841,163717596800.989,9838881743.814,25122591053.278
Latvia,,,30703329.0,55933000.0,282828000.0,244039000.0,331352000.0,474354000.0,371400000.0,348100000.0,324184857.470563,173500715.825042,160090702.160432,316652176.39383,591589970.743145,809856372.419322,1705667383.81543,2713412662.12001,1434273758.18366,-150022148.439267,474983591.197692,1519518896.45562,1080778947.54652,989283879.359479,1045107101.1976,812843819.517909,335420977.516689,1189988063.17618,424290064.514648,1114592059.19912,950092500.043407,3700189598.26844
Morocco,165122977.794538,317462140.572328,422470462.497987,491466064.599827,550924373.94834,334768272.8902,357393801.789474,1079341332.03085,308712164.430615,826974026.933263,426553283.860634,2824557251.52006,480355698.049863,2312829823.25089,893325392.835825,1670609688.92878,2460787164.18439,2825801376.44064,2466288357.37234,1970323920.01346,1240625859.11404,2521362080.65559,2841954371.38454,3360909924.36421,3525384612.43801,3252913902.35666,2153363904.93515,2680109856.21237,3544387229.27822,1720825003.13095,1418713118.61153,2264148625.4107
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,,,17000000.0,14000000.0,11568000.0,66910000.0,23740000.0,78740000.0,75510000.0,37870000.0,127540000.0,103440000.0,84050000.0,73750000.0,151010000.0,190700000.0,258680000.0,536020000.0,726610000.0,263960000.0,297050000.0,372880000.0,251200000.0,241880000.0,345900000.0,225870000.0,87440000.0,149520000.0,309640000.0,521370000.0,155720000.0,386120000.0
Madagascar,22387360.4554662,13681239.6478075,21132352.1522202,15357022.02314,5728097.91776414,9710167.97434065,10161891.7977258,14005421.1259566,16635429.8022046,58385285.9149158,82952580.7054987,93059224.0,14661798.0720596,12874087.0,52910748.0000001,85428623.9021933,294681941.542683,789389724.084497,1134497642.42091,1293330142.26094,912287179.835569,815534454.532063,814789934.7302,565848886.014277,372872463.262776,328059305.56932,540842779.829334,464856589.648809,612036371.422122,474311425.432437,358467141.414302,357536665.264704
Maldives,5600000.0,6500000.0,6600000.0,6900000.0,8742866.2011335,7230710.76205489,9315251.94973543,11408883.3989708,11517966.6239708,12322250.0,22312447.8248753,20541053.2565792,24718599.7690471,31774435.5684086,52933701.7280929,52991121.0580686,63826812.8939882,132432080.785582,181255431.772407,157963586.774204,216468945.675274,423530663.953749,227976866.718899,360816336.210787,333375218.034334,297975993.392527,456639057.30469,457808313.566538,575658028.152192,961037565.723003,440711709.435094,642830713.618008
Mexico,2634000000.0,4762000000.0,4393000000.0,4389000000.0,10972500000.0,9526290000.0,9185600000.0,12829800000.0,12756764558.0,13941043232.0,18382284821.0,30060020323.0,20160111120.0,18157929031.0,25142732841.0,25161667683.0,22126774744.0,31019438729.0,29753198466.0,19651936603.0,30524718376.0,23894761716.0,18231583971.0,50927449655.0,28438257850.0,36249939587.0,38899291800.0,33114767572.0,37857183452.0,29946318759.0,31523758914.0,33747872367.0
Marshall Islands,,,,,,,,,,,739000.0,739000.0,839000.0,-1151999.9,1155999.9,3279622.36154915,1876761.72458854,6987311.9877883,5694746.71577748,14649434.9564544,-9356673.13181814,-4380881.13767906,21373811.8080675,32548149.3245913,9047685.07797494,-5393638.49927042,-3055847.4488757,5835497.47968519,9752051.36249508,5164920.15605116,3045061.11336896,499428.443349172
North Macedonia,,,,,24000000.0,9490000.0,11210000.0,15740000.0,151156392.0,91325732.42024,217507099.15808,469570706.3984,114193471.4194,119041753.232,309137638.54,145329601.532,427444589.2688,733466879.0,611688378.605769,259530321.486,301441681.708,507920732.789,337911248.192572,402458309.805886,60879915.45137,296604200.381223,549371101.55116,380738977.544776,648732424.984647,549500829.87779,7693779.7036069,696255528.136466
Mali,5729716.32402687,1205216.85000779,-21874496.9945479,4061271.09744007,17416999.6681669,111429781.431379,27209332.1745828,74360591.896402,9556713.35023085,30998905.1859112,60331623.1100395,208998473.655231,-12371106.203847,72517997.3250875,84992921.5331431,160281952.808321,148327333.705249,206337322.649109,267511185.91091,649211715.168639,371932364.723095,556875894.544289,397842480.253922,307940910.774012,144214831.237,275525536.040377,356476591.902583,560747464.368764,467295391.07784,859091549.188966,536851812.897275,639944165.358959
Malta,30019824.4123478,90037665.2203841,84694336.1518443,56441543.4034257,151693045.263198,392188547.165383,312996146.994209,136993957.138889,323284766.09652,667032818.087456,743185324.698102,416889166.287732,-497796507.906789,911474591.335865,7469040204.51318,21801420447.3894,25035392674.1694,35591477412.0334,14837770104.3279,1444871046.00599,9244998119.92181,7806911229.55313,3323599814.67226,510057778.08271,155878728.130936,3640705146.70853,2776034107.56,3890244436.94056,4486075228.36093,4363198051.87696,4559447772.39127,4761059354.07821
Myanmar,161144560.314889,238056791.873856,171558719.974061,104674233.142371,126091858.49119,277199199.509049,310437074.890386,387184136.000944,314450998.907852,253110104.66411,254789765.469466,208303564.372066,150511225.813866,248882510.026366,211364294.975748,234904379.027598,275812653.011391,709922015.309805,863880447.312828,1078972200.98264,901133534.876797,2519813313.27459,1333856137.27031,2254603965.49345,2175015283.77713,4083839111.71186,3278096409.87385,4804272487.31986,1768195522.55912,1735589412.93376,1907154040.9,2066606470.4
Montenegro,,,,,,,,,,,,,,,,,,937357714.730125,975271781.796617,1550285725.39206,758254398.556855,556662007.527147,618126498.733883,446456998.007452,496993506.510357,699855695.331557,226702405.905002,560665419.031982,485653127.823429,417589860.078767,530903011.481089,693740795.71383
Mongolia,,11119999.9,2000000.0,7700000.0,6900000.0,9800000.0,15900000.0,25000000.0,18900000.0,30400000.0,53697000.0,63000000.0,77751000.0,131540000.0,92920000.0,187620000.0,245460000.0,372759900.0,844697949.479072,623609218.24768,1691421731.58406,4571161962.80891,4272473222.93625,2059702972.91978,337768268.083172,94319767.4741563,-4156404703.77687,1494350363.46922,1951528195.81853,2443343095.41815,1719115941.52003,2173385309.77256
Mozambique,9199999.9,22500000.0,25300000.0,32000000.0,35000000.0,45000000.0,72500000.0,64400000.0,234900000.0,381699999.9,139300000.0,255435491.4,347252830.5,336698400.8,475513572.8,122413755.58,251141650.25,416689348.42081,641399415.784251,930100407.78,1258453096.82496,3663937118.45157,5635092658.61842,6697422432.4601,4998799334.35621,3868353884.95,3128149928.7,2319071971.47682,1678061191.83106,3379329136.13929,3187942207.14962,5295396105.25416
Mauritania,6736220.52128174,2269792.0374231,7549402.91347201,16091938.1652377,2079708.67893992,6989378.50785376,-435540.0,-3329919.9,132643.000207808,15119460.0,40096000.0,76700000.0,67340352.323,101957951.564,404102025.74,811869181.405,154601638.124,139372822.3,342770661.998,-3072044.396,130528391.339,588749564.24,1386098850.60853,1126004759.602,502589833.81816,501726765.733819,271134844.997291,588217194.758539,772890477.189,-883561115.825519,927916265.774285,1070252545.01958
Mauritius,41040223.9046969,17377628.5393475,14714189.7155953,14732526.727495,19988456.0634434,18692860.9567485,36661330.2825559,55277851.5405022,12170393.8497832,49353190.6361288,265641239.441185,-27675565.7136838,32073116.0847955,62630665.276514,13894736.4049872,41776995.7786911,106758059.108919,340763853.718088,377724738.06254,256680711.820915,429941788.698,433331010.938,589018302.822,293369157.08,455562151.787,216455188.306,378764432.27,479995890.267,460511368.241,444077760.883,224668082.77,253189252.754
