Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Costa Rica,4962.08260625675,5114.67667256117,5570.65299691902,5957.79319528115,6207.2874065507,6446.06302395955,6501.02252811309,6820.10241016773,7231.77470994481,7486.05300460919,7796.43088532162,8099.71240071143,8363.81072564361,8756.921954704,9248.12662801259,9772.46432755117,10658.2776328134,11680.5728019195,12297.2133627746,12103.3818532381,12740.3409691018,13410.3545362616,14174.6021027648,14851.13543931,15905.1479384975,16925.179408146,18898.0761600162,20168.2194165112,21144.4120267536,22949.5258279591,21716.8727590625,23700.2942648986
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,13339.1923828125,13537.275390625,14749.607421875,14842.1396484375,15724.849609375,17084.572265625,17313.509765625,17777.369140625,18758.62890625,19662.640625,21291.236328125,22868.724609375,24013.017578125,24281.044921875,25945.4609375,27763.154296875,30015.3125,32888.99609375,34830.34765625,33883.7734375,33417.7578125,33313.4765625,31834.5078125,30375.125,30080.26953125,31815.0703125,35718.98046875,38288.0078125,40559.234375,44686.71875,42798.01953125,48469.4140625
Czechia,12716.1323543506,11647.170767091,11840.1454843004,12115.6993890029,12729.8355865039,13850.1441326856,14684.5978449717,14821.9164156797,14977.620333641,15396.3117820518,16237.5436875233,17626.2597067654,18252.5740277955,19539.1537647819,20932.6718876743,22095.3924058263,23923.5578307728,26288.347107542,27974.4931622586,27760.6847869061,27877.1437357602,29001.3571707963,29254.7290685301,30818.1105662863,32502.4753540118,33899.2865661657,36097.7138665587,38824.875418124,41143.8203972987,44859.7931468769,43922.5201338774,48418.1238506908
Germany,19449.7602223898,20981.2064552826,21706.3539609941,21859.6344464263,22781.3005717175,23548.8341251243,24070.1192352083,24568.1428908736,25344.8813185293,26291.2110793898,27202.4760848567,28376.9040865111,29178.6374658122,29909.8087206449,31334.731516716,31794.0960095207,34160.1031115569,36295.7184317891,37802.3874303197,36814.7547339146,38945.9217348604,42541.5310884096,43359.6148271723,44993.8927459315,47011.5510935131,47609.7810045816,50579.6839299266,53071.4555699913,55195.8405428372,58251.7730828469,57905.1795514844,61939.6515850137
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,3730.36651230337,3897.11431214617,4144.97437037023,4263.13340598945,4451.68384614482,4699.70967027594,4970.33421940026,5025.84273613775,5412.67431747505
Dominica,4352.26468060773,4582.51406312343,4784.06989175277,4999.20008997646,5105.57422465134,5370.38796635646,5641.33134705495,5871.25227336678,6174.20447002506,6305.33434645858,6633.07340850224,6797.37800502648,6697.38013305281,7244.34825192445,7650.99534231551,7931.10488260115,8548.31024735836,9332.59888776275,10187.8809181854,10132.5238139,10328.0742198196,10521.0831482032,10245.1427621303,10470.2632741031,11184.6419540366,11327.0814065906,12159.6207660102,11511.6064241415,12134.1656882497,12921.1246600288,10830.3283754644,12027.0484845933
Denmark,18231.3133594948,19060.9909162657,19811.282062116,20215.5799205138,21674.9543022225,22680.9768440415,23733.0685855529,24923.7960640886,25813.8773285488,26653.8239044055,28661.7641564157,29446.0143635699,30640.3456230968,30822.0928782295,32939.6304700282,34150.1594558945,37334.1604013286,39015.0593398184,41278.3268270571,40330.2227131882,42995.6175669409,44403.3848413929,44803.9682421214,46726.8541437832,47901.4473627066,49045.3391904109,51976.0057060956,55356.680780178,57482.9623999067,60787.4633578269,62529.2510567035,69878.9348117258
Dominican Republic,3666.6490013083,3747.89308357983,4177.94340235862,4501.80368161711,4627.19136862518,4900.29915779653,5194.22321909962,5656.02487469446,6006.41455422103,6353.71689506892,6697.52125743461,6913.04439955363,7231.22498603896,7172.966415408,7451.83523534101,8298.49512928288,9219.26706744999,10042.9091202133,10430.093008146,10458.8535944707,11317.472532971,11760.6418938012,11781.8868715091,12348.4253354838,13321.7670656573,14564.9469530273,15911.1543901247,16524.5338420587,17904.4502873475,18941.7167791279,17707.6878853385,20553.0995072967
Algeria,6974.07637951301,6955.54482683787,7075.76023121864,6934.26030052635,6872.20930203825,7144.57349969055,7441.3015398528,7525.30567804834,7878.20657884874,8130.38787214838,8510.35927933161,8840.67416571386,9354.22172489251,10088.0867695762,10653.3430333517,11478.028050346,11861.1660564982,12392.5059189428,12714.161655536,12768.9937191806,13141.1202585331,13543.5987190283,13347.3627953184,13104.7371038263,13058.1245739587,12071.8141810043,11685.4514179182,11809.4830333846,12007.7747128947,12120.4063737646,11452.2266239549,12170.1937766883
